what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353450677306
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353450682474
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353450695866
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1353450697003
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1353450709081
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353450721924
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353450724747
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1353450730349
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353450731059
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353450732786
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353450735233
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353450808101
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353450811281
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353450811471
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353450812753
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353450817920
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353450818441
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353450819348
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353450821477
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353450822889
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1353450823154
stopped,bundle,org.eclipse.m2e.discovery,1.0.200.20111228-1245,"org.eclipse.m2e.discovery",1353450823170
stopped,bundle,org.eclipse.m2e.refactoring,1.0.200.20111228-1245,"org.eclipse.m2e.refactoring",1353450823171
stopped,bundle,org.eclipse.m2e.editor,1.0.200.20111228-1245,"org.eclipse.m2e.editor",1353450823200
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.200.20111228-1245,"org.eclipse.m2e.editor.xml",1353450823218
stopped,bundle,org.eclipse.m2e.jdt,1.0.200.20111228-1245,"org.eclipse.m2e.jdt",1353450823224
stopped,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1353450823224
