what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wb.core,1.3.0.r37x201202052311,"org.eclipse.wb.core",1354053727661
started,bundle,org.eclipse.wb.core.lib,1.3.0.r37x201202052311,"org.eclipse.wb.core.lib",1354053727661
started,bundle,org.eclipse.wb.discovery.core,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.core",1354053727662
started,bundle,org.eclipse.wb.discovery.ui,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.ui",1354053727662
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1354053727662
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1354053727663
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1354053727663
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1354053727663
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1354053727663
started,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1354053727664
started,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1354053727664
started,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1354053727664
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1354053727664
started,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1354053727665
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1354053727665
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1354053727666
started,bundle,com.collabnet.subversion.merge,2.2.4,"com.collabnet.subversion.merge",1354053727666
started,bundle,org.eclipse.mylyn.bugzilla.core,3.7.1.v20120425-0100,"org.eclipse.mylyn.bugzilla.core",1354053727667
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.bugzilla.ui",1354053727667
started,bundle,org.eclipse.mylyn.commons.core,3.7.1.v20120425-0100,"org.eclipse.mylyn.commons.core",1354053727668
started,bundle,org.eclipse.mylyn.commons.net,3.7.1.v20120425-0100,"org.eclipse.mylyn.commons.net",1354053727668
started,bundle,org.eclipse.mylyn.commons.notifications.core,0.9.1.v20120425-0100,"org.eclipse.mylyn.commons.notifications.core",1354053727668
started,bundle,org.eclipse.mylyn.commons.notifications.feed,0.9.1.v20120425-0100,"org.eclipse.mylyn.commons.notifications.feed",1354053727668
started,bundle,org.eclipse.mylyn.commons.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.commons.ui",1354053727669
started,bundle,org.eclipse.mylyn.commons.workbench,3.7.1.v20120425-0100,"org.eclipse.mylyn.commons.workbench",1354053727669
started,bundle,org.eclipse.mylyn.context.core,3.7.1.v20120425-0100,"org.eclipse.mylyn.context.core",1354053727669
started,bundle,org.eclipse.mylyn.context.tasks.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.context.tasks.ui",1354053727670
started,bundle,org.eclipse.mylyn.monitor.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.monitor.ui",1354053727670
started,bundle,org.eclipse.mylyn.tasks.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.tasks.ui",1354053727671
started,bundle,org.eclipse.mylyn.team.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.team.ui",1354053727671
started,bundle,org.tigris.subversion.clientadapter,1.6.12,"org.tigris.subversion.clientadapter",1354053727671
started,bundle,org.tigris.subversion.subclipse.core,1.6.18,"org.tigris.subversion.subclipse.core",1354053727671
started,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,"org.tigris.subversion.subclipse.mylyn",1354053727672
started,bundle,org.tigris.subversion.subclipse.tools.usage,1.0.1,"org.tigris.subversion.subclipse.tools.usage",1354053727672
started,bundle,org.tigris.subversion.subclipse.ui,1.6.18,"org.tigris.subversion.subclipse.ui",1354053727672
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1354053727673
os,sysinfo,,,"linux",1354053727675
arch,sysinfo,,,"x86_64",1354053727675
ws,sysinfo,,,"gtk",1354053727675
locale,sysinfo,,,"en_US",1354053727675
processors,sysinfo,,,"8",1354053727675
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1354053727675
java.runtime.version,sysinfo,,,"1.6.0_24-b24",1354053727675
java.specification.name,sysinfo,,,"Java Platform API Specification",1354053727675
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1354053727675
java.specification.version,sysinfo,,,"1.6",1354053727675
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1354053727675
java.version,sysinfo,,,"1.6.0_24",1354053727675
java.vm.info,sysinfo,,,"mixed mode",1354053727675
java.vm.name,sysinfo,,,"OpenJDK 64-Bit Server VM",1354053727675
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1354053629993
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354053633768
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354053660528
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1354053660552
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354053664869
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354053675941
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354053683747
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354053694042
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354053721209
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354053728378
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1354053728390
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354053733230
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354053738987
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354053740352
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354053778217
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354053838714
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354053840520
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354053851424
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1354053851454
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354053855431
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354053863687
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354053866087
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354053870327
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354053870687
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354053871890
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1354053727675
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1354053727675
java.vm.specification.version,sysinfo,,,"1.0",1354053727675
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1354053727675
java.vm.version,sysinfo,,,"20.0-b12",1354053727675
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1354053727677
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1354053728100
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354053728376
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354053778225
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354053778287
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354053834955
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354053838710
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354053866088
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1354053867160
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354053870326
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354053870686
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354053871889
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354053873481
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1354053884203
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1354053884205
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1354053886899
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1354053886950
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1354053886953
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1354053889129
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354053889471
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354053898875
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354053900257
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1354053903502
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1354053903510
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354053904452
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354053906140
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1354053906183
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1354053906190
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1354053906213
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1354053906216
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1354053906222
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1354053906224
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1354053906225
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1354053906244
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1354053906265
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1354053906267
started,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1354053906330
started,bundle,org.python.pydev.core,2.6.0.2012062818,"org.python.pydev.core",1354053906336
started,bundle,org.python.pydev.debug,2.6.0.2012062818,"org.python.pydev.debug",1354053906338
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1354053906362
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1354053906366
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1354053906367
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1354053906368
started,bundle,com.python.pydev.analysis,2.6.0.2012062818,"com.python.pydev.analysis",1354053906504
started,bundle,org.python.pydev,2.6.0.2012062818,"org.python.pydev",1354053906841
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1354053906849
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354053906940
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354054006855
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1354054006873
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354054011882
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354054077634
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354054078144
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354054091577
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354054096887
